ID2,ID1,Flag,Sites.corrected,ENUM,SITE,DBCODE,SITECODE,SITENAME,LONDD,LATDD,ELEVATION,POLLSUM,ABIES,ACNEGUNA,ACPENSYL,ACRUBRUM,ACSACNUM,ACSACRUM,ACERX,ALCRISPA,ALRUBRA,ALRUGOSA,ALNUSX,AMBROSIA,AMORPHA,ANACARDI,APIACEAE,AQUIFOLI,ARCEUTHOBI,ARECACEAE,ARMERIA,ARTEMISIA,ASTERX,ASTERCICHO,BETULA,BORAGINACEAE,BOTRYCHIUM,BRASSICACEAE,CACTACEAE,CAMPANULACEA,CAPRIFOLIA,CARYA,CARYOPHYLL,CASTANEA,CEANOTHUS,CELTIS,CEPHALANTH,CERCOCAR,CHENOAMX,CHRYSOLEP,CORNUS,CORYLUS,CUPRESSA,CYPERACE,DODECATH,DRYAS,ELAEAGNX,EPHEDRA,EQUISETU,ERILEDCH,ERIVACCI,ERICACEX,ERICALES,ERIOGONUM,EUPHORB,FABACEAE,FAGUS,FRAXNIGR,FRAXPNAM,FRAXINUX,IVA,JUGCINER,JUGNIGRA,JUGLANSX,KOENISLD,LAMIACEAE,LARIXPSEU,LARREA,LILIACEAE,LIQUIDAM,LIRIODEN,LYCOANNO,LYCOCLAV,LYCOCOMP,LYCOSELA,LYCOPODX,MAGNOLIACE,MALVACEAE,MORACEAX,MYRICACX,NYSSA,ONAGRACEAE,OSMUNDACEA,OSTRYCAR,OXYRIA,PAPAVERX,PEDICULARI,PICGLAUC,PICMARIA,PICEAX,PINDIPLO,PINHAPLO,PINUSX,PLANTAGINX,PLATANUS,POACEAE,POLEMONI,POLYGONAX,POLYGBIS,POLYGONMX,POLYGVIV,POLYPOD,POPULUS,POTENTILLA,PROSOPIS,PTERIDIUM,QUERCUS,RANUNCUL,RHAMNACEAE,ROSACEAX,RUBIACEAE,RUBUS,RUMEX,RUMEOXYR,SALIX,SANGUI,SARCOBATUS,SXFRACER,SXFRAHIE,SXFRAOPP,SXFRATRI,SXFRAGAX,SCROPHUL,SELAGINE,SHEPHERDIA,SPHAGNUM,TAXODIUM,TAXUS,THALICTRUM,TILIA,TSUGHETE,TSUGMERT,TSUGAX,ULMUS,URTICACX,XANTHIUM,KGDISCR,DepEnv,DescrEnv,DataForm,COLLECTOR,YrOfSamp,DepthAtLoc,princInvest,YrOfPubl,AuthYr,Citation,Notes,Other
293,3771,4483,0,0,-9999,3409,BUPD1297,BU3401,GAUSE,-96.717,30.833,76,200.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,31.0,0,2,0.0,0,0.0,0,0,1.0,18.0,0.0,0.0,0,0.0,0.0,0,0,0,10,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,88.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0.0,35.0,0.0,0.0,0.0,0,0,0.0,0,3.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,PEAT,TBOG,Bog,RC,0,0,0.0,0,  ,0,0,0,0
294,3772,4484,0,0,-9999,3416,BUPD1298,BU3408,GREAT,-77.041,34.867,11,200.0,0.0,0,0,0,0,0,1.0,0.0,0.0,0,1.0,0.0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,1.0,0,0.0,0.0,0,0,0,1,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0,0.0,2,0,0,0,0,0,0.0,0,0,0,0,15,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,142.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0.0,29.0,0.0,0.0,0.0,0,0,0.0,0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,5,0,0,0,0.0,0.0,0.0,2,0,0,LACU,LACU,Lacustrine,RC,0,0,0.0,0,  ,0,0,0,0
295,3786,4498,0,0,-9999,3443,BUPD1312,BU3435,LKANNIE,-81.35,27.207,37,324.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,1,0,0.0,3.0,0.0,0.0,0,0.0,0.0,0,0,0,4,0.0,0,0.0,0,0,0,19.0,0.0,0.0,0.0,9.0,6.0,0.0,0,0,0,0,0,0,1.0,0.0,0.0,0,0,0,0,0,0.0,4,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,24,0,0.0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,197.0,0.0,0,10.0,0.0,1,0.0,0.0,0,7.0,0,0,0,1.0,27.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,9,0,0,0,0.0,0.0,0.0,0,0,0,LACU,LACU,Lacustrine,RC,"Wright,Herbert E.",1970,1850.0,"Watts,William A.",1975,"Watts, W.A. 1975. ","Watts, W.A. 1975. A late Quaternary record of vegetation from Lake Annie, south-central Florida. Geology 3:344-346.",0,0
296,3789,4501,0,0,-9999,3448,BUPD1315,BU3440,LONGSWMP,-75.667,40.483,192,337.0,0.0,0,0,38,0,0,0.0,0.0,0.0,0,0.0,26.0,0,2,0.0,2,0.0,0,0,0.0,2.0,0.0,17.0,0,0.0,0.0,0,0,0,5,0.0,0,0.0,0,0,0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,1,0,3,0.0,0,1,0,0,0,0.0,0.0,0,0.0,1,0,0,0,0,0,1.0,0,0,0,0,4,0.0,4,0,0,0,0,0,0.0,0.0,0.0,0.0,17.0,3.0,4,19.0,0.0,0,0.0,0.0,0,0.0,0,4,0,0.0,147.0,0.0,1.0,0.0,18,0,1.0,0,4.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,3,3,0,TERR,TERR,Soil,RC,0,0,0.0,0,  ,0,0,0,0
297,3804,4516,0,0,-9999,3492,BUPD1330,BU3484,SOEFJE,-97.517,29.6,114,198.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,30.0,0,0,4.0,0,0.0,0,0,0.0,12.0,0.0,0.0,0,0.0,0.0,0,0,0,13,0.0,0,0.0,0,0,0,2.0,0.0,0.0,0.0,0.0,5.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,5.0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,1,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3.0,0.0,0,18.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0.0,105.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,PEAT,TBOG,Bog,RC,0,0,0.0,0,  ,0,0,0,0
298,3809,4524,0,0,-9999,3530,BUPD1338,BU3522,SAWYER,-75.906,35.844,2,200.0,0.0,0,0,0,0,0,1.0,0.0,0.0,0,2.0,0.0,0,0,0.0,2,0.0,0,0,0.0,0.0,0.0,3.0,0,0.0,0.0,0,0,0,5,0.0,2,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0,0.0,4,0,0,0,0,0,0.0,0,0,0,0,7,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,119.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0.0,29.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,25,0,0,0,0.0,0.0,0.0,1,0,0,LACU,LACU,Lacustrine,RC,0,0,0.0,0,  ,0,0,0,0
299,3810,4525,0,0,-9999,3532,BUPD1339,BU3524,SHEPARD,-76.946,35.6,15,181.0,0.0,0,0,0,0,0,2.0,0.0,0.0,0,2.0,0.0,0,0,0.0,2,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,5,0.0,1,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,1.0,0,0,0,0,0,0.0,0.0,0,0.0,3,0,0,0,0,0,0.0,0,0,0,0,1,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,113.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0.0,37.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,11,0,0,0,0.0,0.0,0.0,3,0,0,LACU,LACU,Lacustrine,RC,0,0,0.0,0,  ,0,0,0,0
300,4638,5441,0,0,0,-9999,-9999,KML4,Backyard pond,-82.95555556,39.37388889,224,173.5,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,19.0,0,0,2.0,0,0.0,0,0,0.0,2.0,0.0,1.0,0,0.0,0.0,0,0,0,5,0.0,0,0.0,2,0,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,7,0,0,20.0,0,0,0,1,0,1.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,9.5,1.0,7,13.0,0.0,0,0.0,1.0,0,0.0,0,0,0,0.0,26.0,0.0,0.0,0.0,0,0,0.0,0,43.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,7,0,0,0,LACU,Lacustrine,RC,"McLauchlan, Kendra ",0,0.0,"McLauchlan, Kendra ",2003,"McLauchlan, 2003","McLauchlan, K., 2003, Plant cultivation and forest clearance by prehistoric North Americans:  pollen evidence from Fort Ancient, Ohio, USA: The Holocene, v. 13, p. 557-566.","No elev provided, so elev interpolated from etopo22; Setting:  Open; Common Plants in Vicinity:  Typha, Poa pratensis, Pinus",0
301,4640,5443,0,0,0,-9999,-9999,KML6,Hocking State Forest pond,-82.58055556,39.4575,268,197.0,0.0,0,0,0,0,0,16.0,0.0,0.0,0,1.0,6.0,0,0,0.0,0,0.0,0,0,0.0,2.0,0.0,6.0,0,0.0,0.0,0,0,0,3,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,5,0,0,4.0,0,0,0,2,0,0.0,0.0,0,0.0,2,0,0,0,0,0,0.0,0,0,0,0,2,0.0,0,4,0,0,0,0,0.0,0.0,0.0,0.0,72.0,1.0,3,21.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0.0,37.0,0.0,0.0,0.0,0,1,0.0,0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,7,0,0,0,LACU,Lacustrine,RC,"McLauchlan, Kendra ",0,0.0,"McLauchlan, Kendra ",2003,"McLauchlan, 2003","McLauchlan, K., 2003, Plant cultivation and forest clearance by prehistoric North Americans:  pollen evidence from Fort Ancient, Ohio, USA: The Holocene, v. 13, p. 557-566.","No elev provided, so elev interpolated from etopo22; Setting:  Open; Common Plants in Vicinity:  Poa pratensis, Typha, Pinus, Fagus grandifolia, Platanus occidentalis",0
302,4645,5448,0,0,0,-9999,-9999,KML11,Ohio River flood plain,-83.10361111,38.67777778,288,125.5,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,12.0,0,0,0.0,0,0.0,0,0,5.0,25.0,0.0,0.0,0,0.0,1.0,0,0,0,4,0.0,0,0.0,0,0,0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,1,0,0,17.0,0,0,0,2,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,7.5,1.0,0,12.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0.0,12.0,0.0,0.0,0.0,0,0,0.0,0,21.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,0,0,0,0,TSOI,Moist soil,RC,"McLauchlan, Kendra ",0,0.0,"McLauchlan, Kendra ",2003,"McLauchlan, 2003","McLauchlan, K., 2003, Plant cultivation and forest clearance by prehistoric North Americans:  pollen evidence from Fort Ancient, Ohio, USA: The Holocene, v. 13, p. 557-566.","No elev provided, so elev interpolated from etopo22; Setting:  Open; Common Plants in Vicinity:  Salix, Chenopodiaceae, Polygonum ",0
303,4646,5449,0,0,0,-9999,-9999,KML12,Shawnee State Forest pond,-83.17138889,38.69722222,170,222.0,0.0,0,0,0,0,0,5.0,0.0,0.0,0,1.0,20.0,0,0,0.0,0,0.0,0,0,0.0,1.0,0.0,0.0,0,0.0,0.0,0,0,0,14,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,1,0,0,13.0,0,0,0,1,0,0.0,0.0,0,0.0,2,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,19.0,1.0,3,5.0,0.0,0,0.0,1.0,0,0.0,0,0,0,0.0,130.0,0.0,0.0,0.0,0,0,0.0,0,2.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1,0,0,0,LACU,Lacustrine,RC,"McLauchlan, Kendra ",0,0.0,"McLauchlan, Kendra ",2003,"McLauchlan, 2003","McLauchlan, K., 2003, Plant cultivation and forest clearance by prehistoric North Americans:  pollen evidence from Fort Ancient, Ohio, USA: The Holocene, v. 13, p. 557-566.","No elev provided, so elev interpolated from etopo22; Setting:  Forested; Common Plants in Vicinity:  Acer saccharum, Platanus occidentalis, Quercus, Ulmus rubra, Carya, Pinus",0
304,4648,5451,0,0,0,-9999,-9999,KML14,Great Seal State Park,-82.94416667,39.3775,221,113.0,1.0,0,0,0,0,0,10.0,0.0,0.0,0,0.0,3.0,0,0,0.0,0,0.0,0,0,3.0,1.0,0.0,0.0,0,0.0,0.0,0,0,0,20,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,1,0,0,9.0,0,0,0,2,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,9.0,1.0,18,4.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0.0,25.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1,0,0,0,TSOI,Humus,RC,"McLauchlan, Kendra ",0,0.0,"McLauchlan, Kendra ",2003,"McLauchlan, 2003","McLauchlan, K., 2003, Plant cultivation and forest clearance by prehistoric North Americans:  pollen evidence from Fort Ancient, Ohio, USA: The Holocene, v. 13, p. 557-566.","No elev provided, so elev interpolated from etopo22; Setting:  Forested; Common Plants in Vicinity:  Platanus occidentalis, Acer saccharum, Fraxinus, Quercus, Juglans nigra",0
305,4649,5452,0,0,0,-9999,-9999,KML15,Tar Hollow State Forest,-82.7625,39.37472222,305,135.0,0.0,0,0,0,0,0,8.0,0.0,0.0,0,0.0,29.0,0,0,0.0,0,0.0,0,0,0.0,7.0,0.0,1.0,0,0.0,0.0,0,0,0,5,0.0,0,0.0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,1,0,0.0,0.0,0,0.0,0,18,0,0,0,0,0.0,0,0,0,0,2,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50.0,1.0,0,3.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0.0,8.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1,0,0,0,TSOI,Moist soil,RC,"McLauchlan, Kendra ",0,0.0,"McLauchlan, Kendra ",2003,"McLauchlan, 2003","McLauchlan, K., 2003, Plant cultivation and forest clearance by prehistoric North Americans:  pollen evidence from Fort Ancient, Ohio, USA: The Holocene, v. 13, p. 557-566.","No elev provided, so elev interpolated from etopo22; Setting:  Forested; Common Plants in Vicinity:  Acer saccharum, Pinus cf. P. echinata, Liriodendron tulipifera",0
306,4650,5453,0,0,0,-9999,-9999,KML16,Scioto Trail State Forest,-82.96611111,39.23111111,199,361.0,0.0,0,0,0,0,0,7.0,0.0,0.0,0,0.0,27.0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,13,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,3.0,4,0,0,2,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,14.0,0.0,3,5.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0.0,282.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1,0,0,0,TSOI,Humus,RC,"McLauchlan, Kendra ",0,0.0,"McLauchlan, Kendra ",2003,"McLauchlan, 2003","McLauchlan, K., 2003, Plant cultivation and forest clearance by prehistoric North Americans:  pollen evidence from Fort Ancient, Ohio, USA: The Holocene, v. 13, p. 557-566.","No elev provided, so elev interpolated from etopo22; Setting:  Forested; Common Plants in Vicinity:  Quercus cf. Q. muehlenbergii, Carya, Acer saccharum",0
307,4694,5497,0,0,0,-9999,-9999,THD1,Fak-Mowen prairie,-81.3666,25.9747,2,251.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,2.0,0,0,0.0,0,0.0,1,0,0.0,0.0,24.0,0.0,0,0.0,0.0,0,0,0,0,0.0,0,0.0,0,1,0,5.0,0.0,0.0,0.0,0.0,19.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,3.0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,10,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,118.0,0.0,0,12.0,0.0,0,0.0,0.0,0,33.0,0,0,0,0.0,4.0,0.0,0.0,0.0,0,0,0.0,0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,17,0,0,0,0.0,0.0,0.0,1,0,0,PEAT,TMSH,marsh,RC,"Donders, Timme H.",2002,0.0,"Donders, Timme H.",2005,"Donders, 2005","Donders, T.H. 2005. Quantification strategies for human-induced and natural hydrological changes in wetland vegetation, southern Florida, USA . Quaternary Research 64:333-342",0,0
308,4695,5498,0,0,0,-9999,-9999,THD2,Fak-Pine dome,-81.3737,25.9781,2,291.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,1.0,0,1,0.0,0,0.0,3,0,0.0,0.0,10.0,0.0,0,0.0,0.0,0,0,0,0,0.0,0,0.0,0,0,0,2.0,0.0,0.0,0.0,0.0,9.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,2.0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,13,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,168.0,0.0,0,1.0,0.0,0,0.0,0.0,0,30.0,0,0,0,0.0,4.0,0.0,0.0,0.0,0,0,0.0,0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,46,0,0,0,0.0,0.0,0.0,0,0,0,PEAT,TMSH,marsh,RC,"Donders, Timme H.",2002,0.0,"Donders, Timme H.",2005,"Donders, 2005","Donders, T.H. 2005. Quantification strategies for human-induced and natural hydrological changes in wetland vegetation, southern Florida, USA . Quaternary Research 64:333-343",0,0
309,4696,5499,0,0,0,-9999,-9999,THD3,Fak-Ballard's pond,-81.3994,26.0142,2,160.0,0.0,0,0,2,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,1,0,0.0,0.0,2.0,0.0,0,0.0,0.0,0,0,0,0,0.0,0,0.0,0,0,0,24.0,0.0,1.0,0.0,0.0,4.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,6.0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,1,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,29.0,0.0,0,1.0,0.0,0,0.0,0.0,0,31.0,0,0,0,0.0,16.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,43,0,0,0,0.0,0.0,0.0,0,0,0,LACU,LACU,Lacustrine,RC,"Donders, Timme H.",2002,0.0,"Donders, Timme H.",2005,"Donders, 2005","Donders, T.H. 2005. Quantification strategies for human-induced and natural hydrological changes in wetland vegetation, southern Florida, USA . Quaternary Research 64:333-344",0,0
310,4697,5500,0,0,0,-9999,-9999,THD4,Fak-Little prairie,-81.4405,26.0478,2,190.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,2.0,0,0,0.0,0,0.0,3,0,0.0,0.0,2.0,0.0,0,0.0,0.0,0,0,0,1,0.0,0,0.0,0,0,0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,1,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,70.0,0.0,0,0.0,0.0,0,0.0,0.0,0,95.0,0,0,0,0.0,1.0,0.0,0.0,0.0,0,0,0.0,0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,9,0,0,0,0.0,0.0,0.0,0,0,0,PEAT,TMSH,marsh,RC,"Donders, Timme H.",2002,0.0,"Donders, Timme H.",2005,"Donders, 2005","Donders, T.H. 2005. Quantification strategies for human-induced and natural hydrological changes in wetland vegetation, southern Florida, USA . Quaternary Research 64:333-345",0,0
311,4698,5501,0,0,0,-9999,-9999,THD5,Fak-begin boardwalk,-81.47,25.95,2,263.0,0.0,0,0,14,0,0,0.0,0.0,0.0,0,1.0,0.0,0,0,0.0,0,0.0,3,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,1,0.0,0,0.0,0,0,0,4.0,0.0,0.0,0.0,0.0,2.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,1,0,0,0,3.0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,5,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,20.0,0.0,0,0.0,0.0,0,0.0,0.0,0,66.0,0,0,0,0.0,94.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,49,0,0,0,0.0,0.0,0.0,0,0,0,PEAT,TSWA,swamp,RC,"Donders, Timme H.",2002,0.0,"Donders, Timme H.",2005,"Donders, 2005","Donders, T.H. 2005. Quantification strategies for human-induced and natural hydrological changes in wetland vegetation, southern Florida, USA . Quaternary Research 64:333-346",0,0
312,4699,5502,0,0,0,-9999,-9999,THD6,Fak-mid boardwalk,-81.465,25.955,2,429.0,0.0,0,0,4,0,0,0.0,0.0,0.0,0,1.0,2.0,0,0,0.0,0,0.0,4,0,0.0,0.0,2.0,0.0,0,0.0,0.0,0,0,0,0,0.0,0,0.0,0,2,0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,7.0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,4,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,37.0,0.0,0,0.0,0.0,0,0.0,0.0,0,178.0,0,0,0,0.0,17.0,0.0,0.0,0.0,0,0,0.0,0,2.0,0.0,0.0,0,0,0,0,0,0,0,0,0,165,0,0,0,0.0,0.0,0.0,0,0,0,PEAT,TSWA,swamp,RC,"Donders, Timme H.",2002,0.0,"Donders, Timme H.",2005,"Donders, 2005","Donders, T.H. 2005. Quantification strategies for human-induced and natural hydrological changes in wetland vegetation, southern Florida, USA . Quaternary Research 64:333-347",0,0
313,4700,5503,0,0,0,-9999,-9999,THD7,Fak-end boardwalk,-81.46,25.96,2,294.0,0.0,0,0,15,0,0,0.0,0.0,0.0,0,0.0,1.0,0,1,0.0,0,0.0,0,0,0.0,0.0,2.0,0.0,0,0.0,0.0,0,0,1,0,0.0,0,0.0,0,2,0,11.0,0.0,0.0,1.0,0.0,1.0,0.0,0,0,0,0,0,1,0.0,0.0,0.0,0,2,0,0,0,14.0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,1,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,14.0,0.0,0,4.0,0.0,0,0.0,0.0,0,41.0,0,0,0,0.0,27.0,0.0,0.0,0.0,0,0,0.0,0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,152,0,0,0,0.0,0.0,0.0,0,3,0,PEAT,TSWA,swamp,RC,"Donders, Timme H.",2002,0.0,"Donders, Timme H.",2005,"Donders, 2005","Donders, T.H. 2005. Quantification strategies for human-induced and natural hydrological changes in wetland vegetation, southern Florida, USA . Quaternary Research 64:333-348",0,0
314,4838,0,0,0,0,0,0,0,Dismal Swamp Surface 563PC,-76.43596558,36.73581781,0,0.0,0.0,0,0,0,0,0,10.0,0.0,0.0,0,0.0,4.0,0,0,0.0,2,0.0,0,0,0.0,11.0,0.0,0.0,0,0.0,0.0,0,0,0,3,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,2.0,6.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0,0.0,17,0,0,0,0,0,0.0,0,0,0,246,13,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,37.0,0.0,1,4.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0.0,20.0,0.0,0.0,0.0,0,0,0.0,0,7.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,20
315,4839,0,0,0,0,0,0,0,Dismal Swamp Surface 76.PC,-76.47681504,36.73993123,0,0.0,0.0,0,0,0,0,0,5.0,0.0,0.0,0,0.0,7.0,0,0,0.0,20,0.0,0,0,0.0,1.0,0.0,14.0,0,0.0,0.0,0,0,0,4,0.0,0,0.0,0,0,0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0,0,0,0,0,0,5.0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0,0.0,22,1,0,0,0,0,0.0,1,0,0,7,20,0.0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,200.0,0.0,0,6.0,0.0,0,0.0,0.0,0,1.0,0,0,0,0.0,25.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,4
